title,authors,doi,venue,source,year,is_top_venue
Probation system in Russia: from theory to practice,"['E.A. Knyazeva', 'Nikolay N. Kutakov']",https://doi.org/10.47643/1815-1337_2022_9_137,ПРАВО И ГОСУДАРСТВО ТЕОРИЯ И ПРАКТИКА,OpenAlex,2022,False
Criminal and legal characteristics of vandalism,"['M.A. Guseynova', 'M.M. Kerimova', 'A.M. Magomedova']",https://doi.org/10.56539/23120444_2022_5_177,Государственная служба и кадры,OpenAlex,2022,False
HUMAN SECURITY OF STUDENTS DURING FIREARMS TRAINING,"['V.D. Panachev', 'Leonid Zelenin']",https://doi.org/10.51871/2782-6570_2022_01_04_8,Russian Journal of Sports Science Medicine Physiology Training,OpenAlex,2022,False
ETHNIC AND GENDER STEREOTYPES: RELATIONSHIP AND DIFFERENCE,['Arina Vladimirovna Podlipskaya'],https://doi.org/10.46554/russian.science-2022.02-1-227/230,N/A,OpenAlex,2022,False
Formation of historical memory in future history teachers (on the example of the MSPU named after M. E. Evsevyev),['Vladimir V. Miroshkin'],https://doi.org/10.51609/2079-3499_2022_13_03_78,The Humanities and Education,OpenAlex,2022,False
Causal sentences with past participle,"['T.V. Nerusheva', 'Natalya N. Zaytseva']",https://doi.org/10.51609/2079-3499_2022_13_03_150,The Humanities and Education,OpenAlex,2022,False
Optimization of the personnel motivation process in the organization,"['A.N. Chilikin', 'S.D. Ufimtseva']",https://doi.org/10.53015/2782-263x_2022_4_35,Innovative Economics and Law,OpenAlex,2022,False
KUZBAS ATHLETES SPORTS ACHIEVEMENTS HISTORY AS AN INDICATOR OF PHYSICAL CULTURE AND SPORTS WORK ORGANIZATION AND QUALITY IN 1943-1965,"[""Nikolai Novosel'tsev""]",https://doi.org/10.36718/2500-1825-2022-4-268-279,Socio-economic and humanitarian magazine,OpenAlex,2022,False
"ANALYSIS OF THE PECULIARITIES OF THE FORMATION AND DEVELOPMENT IN RUSSIA OF THE MILITARY-APPLIED SPORT ""ARMY HAND-TO-HAND COMBAT""IN THE 80s-90s OF THE XX CENTURY","['Vladimir N. Irkhin', 'Roman F. Oldenburger']",https://doi.org/10.47438/1999-3455_2022_1_277,Культура физическая и здоровье,OpenAlex,2022,False
Personal development training as the basis of professional competence of the future teacher,"['Maxim D. Lobanov', 'V.G. Tyutyukov']",https://doi.org/10.33910/herzenpsyconf-2022-5-31,N/A,OpenAlex,2022,False
"Lifelong Education for Adults: Its Basement, Development and Theories",['L. A. Geintse'],https://doi.org/10.52070/2500-3488_2022_4_845_20,Вестник Московского государственного лингвистического университета. Образование и педагогические науки,OpenAlex,2022,False
Research of Materials and Constructions for Designing the Shell of Pulmonary Rehabilitation Apparatus for Patients with COVID-19,"['Evgeniya Vekhter', 'N.S. Zhamantaev', 'V.V. Chertkova', 'Aleksey Shklyar']",https://doi.org/10.20948/graphicon-2022-1077-1082,Proceedings of the 32nd International Conference on Computer Graphics and Vision,OpenAlex,2022,False
THE CONCEPT AND TYPES OF OFFENSES IN THE FIELD OF BUDGETARY RELATIONS,['Tatiana Vladimirovna Itrukhina'],https://doi.org/10.46554/sciencexxi-2022.03-1.2-pp.265,Наука XXI века: актуальные направления развития,OpenAlex,2022,False
Development of a Dynamic Algorithm to Predict Inpatient Self-Harm Using a Decade of Daily Diary Data,"['Michael J. Kyron', 'Geoff R. Hooke', 'Jaime Delgadillo', 'Michael Small', 'Dean Kyron', 'Craig J. Bryan', 'Wai Chen', 'Penelope Hasking', 'Rory O&apos;Connor', 'Andrew C. Page']",https://doi.org/10.2139/ssrn.4249922,SSRN Electronic Journal,OpenAlex,2022,False
IMPROVING START FROM THE STARTING BLOCK AT THE STAGE OF INITIAL TRAINING OF SWIMMERS,['N.G. Skrynnikova'],https://doi.org/10.51871/2588-0500_2022_06_03_50,Современные вопросы биомедицины,OpenAlex,2022,False
PSYCHOLOGICAL FEATURES OF ORGANIZATIONAL RELATIONS: THEORETICAL ASPECT,['Vladimir Filippovich Martyushov'],https://doi.org/10.46573/2409-1391-2022-2-63-67,Bulletin of the Tver State Technical University Series Social Sciences and Humanities,OpenAlex,2022,False
METHODOLOGY FOR BUILDING A TRAINING PROCESS IN THE FORMATION OF TACTICAL THINKING IN PHYSICAL TRAINING CLASSES,"['Vladimir M. Musakaev', 'Aznaur Kh. Kodzokov', 'Oksana V. Alyokhina']",https://doi.org/10.47438/1999-3455_2022_3_33,Культура физическая и здоровье,OpenAlex,2022,False
The use of recreational swimming in the process of training with children of pre-school age with mental retardation,"['E. I. Glazkova', 'K. A. Grebneva']",https://doi.org/10.57006/2782-3245-2022-5-1-58-62,Scientific and educational basics in physical culture and sports,OpenAlex,2022,False
Efficacy Evaluation for Application of Pharmacological Complexes with Indications on Fatigue Prevention,['Evgeniy. V. Goloborodko'],https://doi.org/10.38025/2078-1962-2022-21-3-181-188,Bulletin of Rehabilitation Medicine,OpenAlex,2022,False
Morphological adaptation of Arabicisms in English scientific discourse,['Elvira S. Adzieva'],https://doi.org/10.22250/24107190_2022_8_3_5,Theoretical and Applied Linguistics,OpenAlex,2022,False
MATERIAL STIMULATION OF LABOR,['Olesya Anatolievna Dinukova'],https://doi.org/10.46554/russian.science-2022.02-2-17/21,N/A,OpenAlex,2022,False
SOME QUESTIONS OF QUALIFICATION OF MELFEASANCE,"['И.Н. Макаров', 'Vladimir G. Churakov', 'Lyudmila A. Barekova', 'Yulia E. Litvinova']",https://doi.org/10.47629/2074-9201_2022_3_35_40,Вестник Академии права и управления,OpenAlex,2022,False
Methodology for forming the optimal route for achieving digital competence of a modern teacher,"['А. С. Филиппова', 'L.I. Vasilyeva', 'E.S. Saranova']",https://doi.org/10.21510/18173292_2022_96_2_111_125,Pedagogicheskiy Zhurnal Bashkortostana,OpenAlex,2022,False
The development of the system of «people's control» during the leadership of N.S. Khrushchev,['ALEKSANDRA ALEKSANDROVNA POCHINKOVA'],https://doi.org/10.51676/2070-9773_2022_12_103,Клио,OpenAlex,2022,False
On countering the abuse of the procedural rights while using mediation as a conciliation procedure,"['Ekaterina A. Ivanova', 'E.A. SOLOMEINA', ""Tat'yana S. Khrushcheleva"", 'G.S. SHEREMETOVA']",https://doi.org/10.34076/22196838_2022_4_36,Electronic supplement to Russian Juridical Journal,OpenAlex,2022,False
AMBIVALENCE AND THE BOUNDARIES OF ITS FLOW IN THE POETRY OF INNA KASHEZHEVA,['S.M. Alkhasova'],https://doi.org/10.31007/2306-5826-2022-3-54-83-89,BULLETIN of the Kabardian-Balkarian Institute for the Humanities Research,OpenAlex,2022,False
METHODS AND ALGORITHMS FOR IMAGE COMPRESSION BASED ON MACHINE LEARNING,"['М. В. Гашников', 'M. A. Chubar', 'M. A. Yakubenko']",https://doi.org/10.15372/aut20220509,Optoelectronics Instrumentation and Data Processing,OpenAlex,2022,False
Considering childhood and personal development Kurȳmushka-Alpatov in Mikhail Prishvin’s novel “Kashcheev’s chain”,['Вадим Маркович Розин'],https://doi.org/10.51217/cogexp_2022_03_02_02,Cognition and Experience,OpenAlex,2022,False
Influence of Professional Musical Activity on the Formation of the Identity of Orchestra Students,['Svetlana Smirnova'],https://doi.org/10.31862/2309-1428-2022-10-3-45-58,Musical Art and Education,OpenAlex,2022,False
Civil Identity of Students of a Military Training Center - Future Service Servants as a Key Condition for Professional Development,['A. N. Muzykantov'],https://doi.org/10.17277/voprosy.2022.03.pp.104-111,Voprosy sovremennoj nauki i praktiki Universitet imeni V I Vernedskogo,OpenAlex,2022,False
Analysis of municipal policy in the field of development of sports and physical education in Novosibirsk,"['M. S. Aloyan', 'A. V. Loparev', 'D. S. Yudin']",https://doi.org/10.33764/2618-981x-2022-5-158-160,Interexpo GEO-Siberia,OpenAlex,2022,False
GRAMMATICAL STATUS OF THE NEWEST FOREIGN-LANGUAGE BORROWINGS IN RUSSIAN LANGUAGE,"['Т. В. Григорьева', 'С. Е. Родионова']",https://doi.org/10.33184/bulletin-bsu-2022.3.54,Вестник Башкирского университета,OpenAlex,2022,False
Features of prevention of emotional burnout amongteachers and representatives of the business sphere,['Gulnaz Radmilovna Shafikova'],https://doi.org/10.51944/20738544_2022_3_113,Aktual nye problemy psikhologicheskogo znaniya,OpenAlex,2022,False
The content of social and personaleducation of preschool children,"['Elena Mikhailovna Korzh', 'Andrey L. Tretyakov']",https://doi.org/10.51944/20738498_2022_3_124,Izvestia of the Russian Akademy of Education,OpenAlex,2022,False
FIVE PILLARS OF PEDAGOGICAL SUCCESS,"['Natalya V. Kohan', 'Natalya Yu. Tkachenko', 'Novosibirsk City Pedagogical Lyceum']",https://doi.org/10.25205/978-5-4437-1383-0-221-225,N/A,OpenAlex,2022,False
Modern assessment means of the results in teaching English,"['Valentina M. Pronkina', 'Olga A. Akulina']",https://doi.org/10.51609/2079-3499_2022_13_03_115,The Humanities and Education,OpenAlex,2022,False
INVESTMENT ATTRACTIVENESS OF THE SAMARA CITY DISTRICT,['Ahmed Arsbievich Sultanbekov'],https://doi.org/10.46554/sciencexxi-2022.03-1.1-pp.65,Наука XXI века: актуальные направления развития,OpenAlex,2022,False
A model for assessing the quality of educational servicesin the field of additional professional education,"['E. R. Nazhmetdinov', 'Е. А. Колесник']",https://doi.org/10.47475/2618-9852-2022-17409,Society Economy Management,OpenAlex,2022,False
Objection as a reaction to media representations of lexicographic projects,"['Natalia Anatolievna Prokofeva', 'Ekaterina Aleksandrovna Shcheglova']",https://doi.org/10.26907/2782-4756-2022-70-4-89-95,Vestnik Tatarskogo gosudarstvennogo gumanitarno-pedagogičeskogo universiteta,OpenAlex,2022,False
Seizure of Property Related Issues During Preliminary Investigation,"['Инна Александровна Суровенко', 'Елена Викторовна Сухарева']",https://doi.org/10.26163/gief.2022.98.65.024,ЖУРНАЛ ПРАВОВЫХ И ЭКОНОМИЧЕСКИХ ИССЛЕДОВАНИЙ,OpenAlex,2022,False
Children's health safety as an investment in human capital for the sustainable development of areas of environmental risk,"['Tatyana Bashkireva', 'Anastasia Bashkireva', 'Aleksandr Morozov', 'M. Mirova', 'A. Shorina']",https://doi.org/10.1063/5.0106998,AIP conference proceedings,OpenAlex,2022,False
THE USE OF A COORDINATION LADDER FOR THE DEVELOPMENT OF PHYSICAL QUALITIES IN STUDENTS,"['Yulia Yurievna Kareva', 'Danila Alekseevich Matyukhin']",https://doi.org/10.46554/olymplus.2022.1(14).pp.37,OlymPlus Гуманитарная версия,OpenAlex,2022,False
ASSESSMENT OF THE VOLTAGE STABILITY LOAD INDEX OF ELECTRIC NETWORKS BASED ON THE ECHO STATES NETWORK USING THE PHASOR UNIT,"['Ahmad Alzakkar', 'Nikolai P. Mestnikov', 'Ilgiz Valeev']",https://doi.org/10.21821/2309-5180-2022-14-3-472-485,Vestnik Gosudarstvennogo universiteta morskogo i rechnogo flota imeni admirala S O Makarova,OpenAlex,2022,False
TORTURE AND TORTURE ON THE «GUARD» OF LAW AND ORDER,['Astemir Bilyalovich Zhurtov'],https://doi.org/10.47576/2712-7516_2022_10_1_61,Journal of Applied Research,OpenAlex,2022,False
THE METHODOLOGY FOR IDENTIFYING LANGUAGE ABILITIES IN CANDIDATES FOR MILITARY HIGHER EDUCATION INSTITUTIONS,['Dinara Turkpenova'],https://doi.org/10.25807/22224378_2022_10_38,Научное мнение,OpenAlex,2022,False
So why are we poor? To the question of the influence sociocultural values for economic development and prosperity,['Владимир Иванович Цуриков'],https://doi.org/10.52957/22213260_2022_6_24,Theoretical economics,OpenAlex,2022,False
First-Principles Investigation of Two-Dimensional Magnesium Chloride: Environmental Stability and Fundamental Properties,"['S. A. Shcherbinin', 'Svetlana V. Ustiuzhanina', 'Elena A. Korznikova', 'Andrey A. Kistanov']",https://doi.org/10.2139/ssrn.4292928,SSRN Electronic Journal,OpenAlex,2022,False
"Definition of a refined calculated dependence and correlation of experimental and computed values of critical loads of boron/aluminum shells, imparting stability, with layers longitudinally-annularly laid down in a bundle","['С. Т. Калашников', 'P. I. BOLTAYEV']",https://doi.org/10.52190/2073-2562_2022_4_3,Composite Materials Constructions,OpenAlex,2022,False
Combining Several Algorithmsto Increase the Accuracy of Pedestrian Detection and Localization,"['Valery V. Strotov', 'P.E. Zhgutov']",https://doi.org/10.20948/graphicon-2022-628-635,Proceedings of the 32nd International Conference on Computer Graphics and Vision,OpenAlex,2022,False
Conclusion: Complexity and intentionality of external actors in education,"['Christopher Lubienski', 'Claire Maxwell', 'Miri Yemini']",https://doi.org/10.46692/9781447359029.013,N/A,OpenAlex,2022,False
Assessment of strength abilities of primary school children with spastic diplegia in the process of adaptive physical culture classes,"['S. A. Drobysheva', 'I. A. Chebyshev', 'P. O. Grobovoy']",https://doi.org/10.57006/2782-3245-2022-5-1-63-68,Scientific and educational basics in physical culture and sports,OpenAlex,2022,False
Psychological and Pedagogical Features of Designing the Educational Environment of the University: a Transdisciplinary Approach,"['Ewald Friedrichovich Zeer', 'Olga Valeryevna Krezhevskikh']",https://doi.org/10.51944/20722516_2022_3_5,New in Psychological and Pedagogical Research,OpenAlex,2022,False
A comparative study of the McCollough effect in healthy subjects and patients with schizophrenia,"['E. G. Yakimova', 'Yu.V. Mukhitova', 'P. P. Vasil’ev']",https://doi.org/10.47877/1560-957x-2022-10305,Russian Journal of Psychiatry,OpenAlex,2022,False
Methodology for teaching students interphrase links in terms of bilingualism,['Lyubov P. Vodyasova'],https://doi.org/10.51609/2079-3499_2022_13_03_34,The Humanities and Education,OpenAlex,2022,False
Do youth need to prepare to responsible parenting?,"['Alla Ganicheva', 'Polina A. Andryushina', 'Mapiya V. Grigorieva']",https://doi.org/10.47639/2223-7003_2022_06_25,Дошкольник Методика и практика воспитания и обучения,OpenAlex,2022,False
"IMPLEMENTATION OF THE SOCIO-CULTURAL PROJECT ""CARTOON OF KINDNESS"" IN THE SOCIAL ADAPTATION OF CHILDREN WITH DISABILITIES","['Viktor Sergeevich OSIN', 'Lyubov Pak']",https://doi.org/10.57145/27128474_2022_11_03_05,AZIMUTH OF SCIENTIFIC RESEARCH PEDAGOGY AND PSYCHOLOGY,OpenAlex,2022,False
Comfortable living space: Figurative and verbal representation,"['Yulia G. Panyukovа', 'Ekaterina Kochergina', 'Maryana Murzina', 'Lyubov Rener']",https://doi.org/10.1063/5.0107541,AIP conference proceedings,OpenAlex,2022,False
On the issue of conducting forensic quizzes in the educational process,['Sergey A. Ryabchikov'],https://doi.org/10.56539/20733305_2022_4_260,Obrazovanie Nauka Nauchnye kadry,OpenAlex,2022,False
Student-centered architecture of education as a track for the development of specialist training,['Т. В. Попонникова'],https://doi.org/10.58319/26170493_2022_2_33,Education Quality Assurance,OpenAlex,2022,False
TRENDS IN STUDENTS' PHYSICAL CONDITION DURING UNIVERSITY BEACH SOCCER CLASSES,"['Svetlana Yu. Tatarova', 'Vadim B. Tatarov', 'Evgeny Yu. Kudryavtsev', 'Alexander A. Padalets']",https://doi.org/10.47438/1999-3455_2022_2_123,Культура физическая и здоровье,OpenAlex,2022,False
Stability in the development of rural areas in the context of ensuring the security of the state,"['Alexandr Alexandrovich Matyushonok', 'Alexandr Dmitrievich Kotenev', 'Nataliya Nikolaevna Krizhevskaya']",https://doi.org/10.24923/2222-243x.2022-43.9,KANT,OpenAlex,2022,False
Regulatory and legal regulation of the defendant's remedies against the claim,"['D.A. Kurbanov', 'Gulchachak I. Gataullina']",https://doi.org/10.47643/1815-1329_2022_11_161,АГРАРНОЕ И ЗЕМЕЛЬНОЕ ПРАВО,OpenAlex,2022,False
Love and marriage of noblemen in the second half of the 19th - early 20th centuries (based on materials of personal origin),['Marina S. Tregubova'],https://doi.org/10.35231/25422375_2022_3_63,History of Everyday Life,OpenAlex,2022,False
Criteria for evaluating information materials taking into account their radicalizing effect on the value and moral attitudes of young people,"['M.N. Latu', 'Yulia R. Tagiltseva']",https://doi.org/10.33910/herzenpsyconf-2022-5-29,N/A,OpenAlex,2022,False
